0.00000	0.0266701
0.00025	0.0448337
0.00050	0.0541611
0.00075	0.0804941
0.00100	0.0618500
0.00125	0.0730242
0.00150	0.0965388
0.00175	0.1236260
0.00200	0.1043180
0.00225	0.0902342
0.00250	0.1008330
0.00275	0.1454720
0.00300	0.1196520
0.00325	0.0679657
0.00350	0.0529809
0.00375	0.1095700
0.00400	0.0564514
0.00425	0.0808314
0.00450	0.0509458
0.00475	0.1000820
0.00500	0.0720690
0.00525	0.1075030
0.00550	0.0700816
0.00575	0.0488342
0.00600	0.0172800
0.00625	0.0947878
0.00650	0.0423207
0.00675	0.0776282
0.00700	0.0441519
0.00725	0.0940377
0.00750	0.0595355
0.00775	0.0748038
0.00800	0.0707214
0.00825	0.0748997
0.00850	0.0789744
0.00875	0.0667959
0.00900	0.0633964
0.00925	0.1042900
0.00950	0.0885988
0.00975	0.0629214
0.01000	0.0485352
0.01025	0.0681130
0.01050	0.0988554
0.01075	0.0904966
0.01100	0.0615202
0.01125	0.0608116
0.01150	0.0745432
0.01175	0.0105999
0.01200	0.0293289
0.01225	0.0297944
0.01250	-0.0002485
0.01275	-0.0214074
0.01300	0.0021307
0.01325	-0.0052771
0.01350	0.0188721
0.01375	-0.0424551
0.01400	-0.0521797
0.01425	-0.0114275
0.01450	0.0069641
0.01475	-0.0492796
0.01500	0.0381951
0.01525	-0.0097174
0.01550	0.0215571
0.01575	-0.0250335
0.01600	0.0208634
0.01625	-0.0471722
0.01650	-0.0140403
0.01675	0.0364483
0.01700	0.0411807
0.01725	0.0554529
0.01750	0.0806044
0.01775	0.0742098
0.01800	0.0121264
0.01825	0.0728890
0.01850	0.0334461
0.01875	0.1046910
0.01900	0.0720885
0.01925	0.0726233
0.01950	0.0784860
0.01975	0.0911646
0.02000	0.0827895
0.02025	0.0967153
0.02050	0.0872017
0.02075	0.0752038
0.02100	0.0892960
0.02125	0.0834625
0.02150	0.0798315
0.02175	0.1011250
0.02200	0.0878931
0.02225	0.0461725
0.02250	0.1064830
0.02275	0.1133580
0.02300	0.0783121
0.02325	0.0781397
0.02350	0.0823933
0.02375	0.0994071
0.02400	0.1272180
0.02425	0.1609950
0.02450	0.1549000
