Time (s),Channel 1 (V)
0.047,0.195185
0.04725,0.193705
0.0475,0.149775
0.04775,0.186609
0.048,0.132287
0.04825,0.156356
0.0485,0.143405
0.04875,0.188371
0.049,0.147471
0.04925,0.163908
0.0495,0.168642
0.04975,0.189962
0.05,0.188177
0.05025,0.190167
0.0505,0.191519
0.05075,0.211777
0.051,0.192018
0.05125,0.212071
0.0515,0.218665
0.05175,0.181117
0.052,0.207993
0.05225,0.169166
0.0525,0.167751
0.05275,0.225265
0.053,0.178547
0.05325,0.21261
0.0535,0.176452
0.05375,0.144164
0.054,0.199594
0.05425,0.169572
0.0545,0.150066
0.05475,0.165168
0.055,0.141127
0.05525,0.0794089
0.0555,0.188884
0.05575,0.152052
0.056,0.12475
0.05625,0.212349
0.0565,0.1512
0.05675,0.21811
0.057,0.160538
0.05725,0.155027
0.0575,0.160536
0.05775,0.178124
0.058,0.213386
0.05825,0.224125
0.0585,0.203804
0.05875,0.242063
0.059,0.260818
0.05925,0.279634
0.0595,0.259701
0.05975,0.24323
0.06,0.279156
0.06025,0.295391
0.0605,0.29944
0.06075,0.336609
0.061,0.316805
0.06125,0.290816
0.0615,0.350929
0.06175,0.302688
0.062,0.299235
0.06225,0.28285
0.0625,0.289512
0.06275,0.264172
0.063,0.284377
0.06325,0.251796
0.0635,0.308807
0.06375,0.282197
0.064,0.223686
0.06425,0.277117
0.0645,0.258913
0.06475,0.310797
0.065,0.280003
0.06525,0.253384
0.0655,0.329257
0.06575,0.271197
0.066,0.288848
0.06625,0.338989
0.0665,0.330208
0.06675,0.304415
0.067,0.308627
0.06725,0.376107
0.0675,0.31898
0.06775,0.341905
0.068,0.329983
0.06825,0.339188
0.0685,0.338069
0.06875,0.356896
0.069,0.314712
0.06925,0.333763
0.0695,0.370173
0.06975,0.328114
0.07,0.348313
0.07025,0.329348
0.0705,0.320984
0.07075,0.298114
0.071,0.28604
0.07125,0.303421
0.0715,0.273184
0.07175,0.271531
0.072,0.22644
0.07225,0.265842
0.0725,0.254217
0.07275,0.263853
0.073,0.244151
0.07325,0.300938
0.0735,0.254249
0.07375,0.279483
0.074,0.271117
0.07425,0.245419
0.0745,0.29783
0.07475,0.25764
0.075,0.329341
0.07525,0.310767
0.0755,0.27383
0.07575,0.36524
0.076,0.279671
0.07625,0.351305
0.0765,0.331229
0.07675,0.320773
0.077,0.356078
0.07725,0.422466
0.0775,0.362337
0.07775,0.399472
0.078,0.376425
0.07825,0.391016
0.0785,0.362801
0.07875,0.370332
0.079,0.370691
0.07925,0.356829
0.0795,0.37111
0.07975,0.368624
0.08,0.360105
0.08025,0.343591
0.0805,0.392914
0.08075,0.357702
0.081,0.332913
0.08125,0.359748
0.0815,0.419349
0.08175,0.364963
0.082,0.439738
0.08225,0.441362
0.0825,0.415532
0.08275,0.445241
0.083,0.454401
0.08325,0.457926
0.0835,0.483888
0.08375,0.497732
0.084,0.452664
0.08425,0.475004
0.0845,0.476178
0.08475,0.532245
0.085,0.518817
0.08525,0.441891
0.0855,0.460398
0.08575,0.530704
0.086,0.504702
0.08625,0.45793
0.0865,0.512125
0.08675,0.464988
0.087,0.45683
0.08725,0.464511
0.0875,0.488002
0.08775,0.454395
0.088,0.430511
0.08825,0.4142
0.0885,0.455316
0.08875,0.435579
0.089,0.409291
0.08925,0.426695
0.0895,0.404676
0.08975,0.44155
0.09,0.422022
0.09025,0.39149
0.0905,0.396311
0.09075,0.442205
0.091,0.445461
0.09125,0.443486
0.0915,0.437681
0.09175,0.435915
0.092,0.466375
0.09225,0.429235
0.0925,0.462567
0.09275,0.436371
0.093,0.435818
0.09325,0.49763
0.0935,0.449794
0.09375,0.485268
0.094,0.511186
0.09425,0.51396
0.0945,0.448198
0.09475,0.462151
0.095,0.414215
0.09525,0.502288
0.0955,0.412502
0.09575,0.443336
0.096,0.407984
0.09625,0.465351
0.0965,0.479591
0.09675,0.39831
0.097,0.405945
0.09725,0.43818
0.0975,0.462686
0.09775,0.488573
0.098,0.491617
0.09825,0.435607
0.0985,0.509867
0.09875,0.468277
0.099,0.467198
0.09925,0.477818
0.0995,0.517326
0.09975,0.514207
0.1,0.527201
0.10025,0.545923
0.1005,0.569007
0.10075,0.569445
0.101,0.569855
0.10125,0.570318
0.1015,0.607677
0.10175,0.607889
0.102,0.565995
0.10225,0.64485
0.1025,0.585027
0.10275,0.564964
0.103,0.649348
0.10325,0.664074
0.1035,0.601898
0.10375,0.578381
0.104,0.643923
0.10425,0.555728
0.1045,0.598652
0.10475,0.634384
0.105,0.608422
0.10525,0.554468
0.1055,0.604314
0.10575,0.59254
0.106,0.640746
0.10625,0.542837
0.1065,0.588967
0.10675,0.573166
0.107,0.577564
0.10725,0.60798
0.1075,0.608924
0.10775,0.595632
0.108,0.567493
0.10825,0.611163
0.1085,0.620007
0.10875,0.640211
0.109,0.623416
0.10925,0.638716
0.1095,0.621305
0.10975,0.608292
0.11,0.650739
0.11025,0.635284
0.1105,0.635951
0.11075,0.605178
0.111,0.593921
0.11125,0.588712
0.1115,0.601342
0.11175,0.618938
0.112,0.599233
0.11225,0.601435
0.1125,0.573625
0.11275,0.54866
0.113,0.517593
0.11325,0.532829
0.1135,0.540413
0.11375,0.518698
0.114,0.532097
0.11425,0.537712
0.1145,0.476745
0.11475,0.546112
0.115,0.567216
0.11525,0.517652
0.1155,0.580697
0.11575,0.52748
0.116,0.618521
0.11625,0.560462
0.1165,0.596578
0.11675,0.607914
0.117,0.621471
0.11725,0.640101
0.1175,0.653079
0.11775,0.648211
0.118,0.654153
0.11825,0.611079
0.1185,0.657249
0.11875,0.62875
0.119,0.694
0.11925,0.68248
0.1195,0.62767
0.11975,0.666907
0.12,0.645425
0.12025,0.649811
0.1205,0.667688
0.12075,0.672153
0.121,0.663945
0.12125,0.666861
0.1215,0.686977
0.12175,0.689132
0.122,0.625428
0.12225,0.643547
0.1225,0.650155
0.12275,0.598521
0.123,0.629598
0.12325,0.644226
0.1235,0.692401
0.12375,0.704531
0.124,0.669424
0.12425,0.736737
0.1245,0.659149
0.12475,0.746156
0.125,0.762136
0.12525,0.704394
0.1255,0.723337
0.12575,0.789959
0.126,0.718067
0.12625,0.743126
0.1265,0.770379
0.12675,0.741095
0.127,0.701486
0.12725,0.78503
0.1275,0.753821
0.12775,0.716732
0.128,0.769918
0.12825,0.732357
0.1285,0.684109
0.12875,0.71983
0.129,0.702657
0.12925,0.68623
0.1295,0.667452
0.12975,0.650181
0.13,0.675316
0.13025,0.669099
0.1305,0.633721
0.13075,0.624152
0.131,0.667303
0.13125,0.645675
0.1315,0.654776
0.13175,0.614972
0.132,0.592267
0.13225,0.670773
0.1325,0.600173
0.13275,0.635855
0.133,0.612501
0.13325,0.631345
0.1335,0.638254
0.13375,0.626147
0.134,0.640214
0.13425,0.726373
0.1345,0.706961
0.13475,0.668162
0.135,0.747516
0.13525,0.654996
0.1355,0.641171
0.13575,0.692934
0.136,0.642696
0.13625,0.742616
0.1365,0.704911
0.13675,0.651687
0.137,0.678684
0.13725,0.69797
0.1375,0.685882
0.13775,0.677177
0.138,0.636485
0.13825,0.674285
0.1385,0.653207
0.13875,0.646432
0.139,0.671718
0.13925,0.623511
0.1395,0.634504
0.13975,0.672565
0.14,0.679429
0.14025,0.698094
0.1405,0.701673
0.14075,0.67912
0.141,0.717906
0.14125,0.703551
0.1415,0.710104
0.14175,0.717541
0.142,0.724222
0.14225,0.771495
0.1425,0.75915
0.14275,0.78356
0.143,0.767044
0.14325,0.730663
0.1435,0.818941
0.14375,0.769867
0.144,0.765356
0.14425,0.789173
0.1445,0.764343
0.14475,0.797719
0.145,0.754086
0.14525,0.77052
0.1455,0.762866
0.14575,0.712298
0.146,0.732127
0.14625,0.747049
0.1465,0.746774
0.14675,0.673845
0.147,0.699768
0.14725,0.736584
0.1475,0.672737
0.14775,0.663223
0.148,0.700612
0.14825,0.711403
0.1485,0.72251
0.14875,0.709957
0.149,0.673531
0.14925,0.656767
0.1495,0.681269
0.14975,0.689377
0.15,0.688459
0.15025,0.69282
0.1505,0.694431
0.15075,0.683837
0.151,0.70331
0.15125,0.672066
0.1515,0.692497
0.15175,0.693313
0.152,0.665641
0.15225,0.699307
0.1525,0.731287
0.15275,0.644674
0.153,0.691882
0.15325,0.680631
0.1535,0.634988
0.15375,0.663384
0.154,0.640684
0.15425,0.619254
0.1545,0.59553
0.15475,0.606683
0.155,0.581436
0.15525,0.57012
0.1555,0.564521
0.15575,0.555024
0.156,0.516627
0.15625,0.635249
0.1565,0.59926
0.15675,0.583341
0.157,0.633512
0.15725,0.602237
0.1575,0.576145
0.15775,0.572028
0.158,0.611092
0.15825,0.6418
0.1585,0.625956
0.15875,0.624096
0.159,0.637188
0.15925,0.647357
0.1595,0.693089
0.15975,0.680622
0.16,0.668755
0.16025,0.667766
0.1605,0.737391
0.16075,0.688081
0.161,0.689591
0.16125,0.66131
0.1615,0.707094
0.16175,0.646561
0.162,0.665782
0.16225,0.696813
0.1625,0.644775
0.16275,0.643606
0.163,0.676841
0.16325,0.668773
0.1635,0.636234
0.16375,0.708013
0.164,0.62777
0.16425,0.660365
0.1645,0.695822
0.16475,0.649536
0.165,0.649686
0.16525,0.563627
0.1655,0.628467
0.16575,0.685149
0.166,0.653875
0.16625,0.628459
0.1665,0.686439
0.16675,0.625114
0.167,0.647836
0.16725,0.629501
0.1675,0.632307
0.16775,0.675574
0.168,0.654117
0.16825,0.650743
0.1685,0.702049
0.16875,0.676465
0.169,0.674084
0.16925,0.664142
0.1695,0.611675
0.16975,0.597849
0.17,0.613177
0.17025,0.620321
0.1705,0.582832
0.17075,0.578769
0.171,0.566346
0.17125,0.5646
0.1715,0.545941
0.17175,0.519774
0.172,0.533246
0.17225,0.500623
0.1725,0.508603
0.17275,0.465364
0.173,0.52759
0.17325,0.554819
0.1735,0.507044
0.17375,0.447747
0.174,0.453736
0.17425,0.515806
0.1745,0.445055
0.17475,0.504786
0.175,0.548728
0.17525,0.551159
0.1755,0.560213
0.17575,0.463903
0.176,0.484931
0.17625,0.485761
0.1765,0.57233
0.17675,0.494355
0.177,0.514406
0.17725,0.494717
0.1775,0.543099
0.17775,0.505936
0.178,0.536184
0.17825,0.512292
0.1785,0.496427
0.17875,0.504498
0.179,0.512602
0.17925,0.508391
0.1795,0.494125
0.17975,0.506637
0.18,0.502197
0.18025,0.460941
0.1805,0.499821
0.18075,0.449077
0.181,0.46341
0.18125,0.458589
0.1815,0.477292
0.18175,0.450129
0.182,0.450913
0.18225,0.43323
0.1825,0.445953
0.18275,0.518568
0.183,0.549767
0.18325,0.549202
0.1835,0.529107
0.18375,0.559029
0.184,0.507639
0.18425,0.522595
0.1845,0.505459
0.18475,0.515628
0.185,0.514924
0.18525,0.478424
0.1855,0.508747
0.18575,0.53827
0.186,0.535889
0.18625,0.584831
0.1865,0.497644
0.18675,0.462716
0.187,0.459609
0.18725,0.49029
0.1875,0.48409
0.18775,0.457322
0.188,0.448327
0.18825,0.440524
0.1885,0.416354
0.18875,0.443073
0.189,0.395451
0.18925,0.412231
0.1895,0.357985
0.18975,0.405415
0.19,0.358277
0.19025,0.349911
0.1905,0.369728
0.19075,0.34008
0.191,0.377002
0.19125,0.356496
0.1915,0.366586
0.19175,0.335703
0.192,0.365956
0.19225,0.332009
0.1925,0.387832
0.19275,0.384531
0.193,0.310221
0.19325,0.390756
0.1935,0.384877
0.19375,0.315471
0.194,0.387159
0.19425,0.276769
0.1945,0.327449
0.19475,0.318451
0.195,0.246686
0.19525,0.262427
0.1955,0.296958
0.19575,0.333487
0.196,0.253993
0.19625,0.246642
0.1965,0.295021
0.19675,0.273703
0.197,0.185297
0.19725,0.212354
0.1975,0.250955
0.19775,0.233229
0.198,0.236869
0.19825,0.271593
0.1985,0.227828
0.19875,0.270399
0.199,0.278586
0.19925,0.284525
0.1995,0.262543
0.19975,0.274374
0.2,0.281172
0.20025,0.296044
0.2005,0.291148
0.20075,0.324678
0.201,0.296306
0.20125,0.326499
0.2015,0.26365
0.20175,0.271624
0.202,0.362217
0.20225,0.292886
0.2025,0.328553
0.20275,0.296498
0.203,0.2845
0.20325,0.335028
0.2035,0.303139
0.20375,0.260153
0.204,0.318473
0.20425,0.271389
0.2045,0.250213
0.20475,0.227923
0.205,0.276354
0.20525,0.286146
0.2055,0.205308
0.20575,0.148199
0.206,0.229646
0.20625,0.177847
0.2065,0.15771
0.20675,0.134187
0.207,0.187102
0.20725,0.228313
0.2075,0.219114
0.20775,0.194992
0.208,0.208718
0.20825,0.180438
0.2085,0.214054
0.20875,0.201367
0.209,0.201952
0.20925,0.216028
0.2095,0.177241
0.20975,0.212251
0.21,0.205339
0.21025,0.178521
0.2105,0.196341
0.21075,0.167862
0.211,0.162114
0.21125,0.139902
0.2115,0.17445
0.21175,0.133512
0.212,0.111522
0.21225,0.134041
0.2125,0.0642322
0.21275,0.049022
0.213,0.0737578
0.21325,0.0766908
0.2135,-0.0261265
0.21375,0.000976126
0.214,-0.0424572
0.21425,0.0661943
0.2145,0.0334751
0.21475,-0.0151211
0.215,0.0283133
0.21525,-0.00320504
0.2155,-0.00591113
0.21575,0.0295441
0.216,-0.0182004
0.21625,-0.0165977
0.2165,0.0534936
0.21675,0.0291758
0.217,0.0336145
0.21725,0.0100312
0.2175,0.0709115
0.21775,0.0664701
0.218,0.0944069
0.21825,9.95E-02
0.2185,0.0418154
0.21875,0.0838857
0.219,0.106367
0.21925,0.0911271
0.2195,0.0507461
0.21975,0.0830424
0.22,0.0494506
0.22025,0.0363625
0.2205,0.0452897
0.22075,0.0314752
0.221,0.0456114
0.22125,0.00635235
0.2215,0.0186359
0.22175,0.0170586
0.222,0.0392908
0.22225,0.0208458
0.2225,-0.00247486
0.22275,-0.0119547
0.223,-0.0172857
0.22325,0.009781
0.2235,0.03984
0.22375,0.0319058
0.224,-0.0373202
0.22425,0.0254572
0.2245,0.00153225
0.22475,-0.0136769
0.225,0.00651458
0.22525,0.0126876
0.2255,0.0786368
0.22575,0.0545775
0.226,-0.00509439
0.22625,0.0965111
0.2265,0.0255151
0.22675,0.0226241
0.227,0.024387
0.22725,0.0860235
0.2275,0.0409361
0.22775,-0.0238834
0.228,-0.000312674
0.22825,-0.00864217
0.2285,-0.00668729
0.22875,-0.0326454
0.229,-0.0460356
0.22925,-0.0620501
0.2295,-0.0666297
0.22975,-0.0835035
0.23,-0.111525
0.23025,-0.128767
0.2305,-0.131629
0.23075,-0.125862
0.231,-0.177226
0.23125,-0.126278
0.2315,-0.173771
0.23175,-0.132549
0.232,-0.156643
0.23225,-0.124079
0.2325,-0.181761
0.23275,-0.126756
0.233,-0.15454
0.23325,-0.19733
0.2335,-0.177337
0.23375,-0.163724
0.234,-0.176074
0.23425,-0.107105
0.2345,-0.129692
0.23475,-0.215781
0.235,-0.169944
0.23525,-0.130379
0.2355,-0.0822445
0.23575,-0.128983
0.236,-0.130627
0.23625,-0.189599
0.2365,-0.118663
0.23675,-0.189508
0.237,-0.158919
0.23725,-0.167413
0.2375,-0.196087
0.23775,-0.173893
0.238,-0.232101
0.23825,-0.188062
0.2385,-0.206576
0.23875,-0.238883
0.239,-0.247594
0.23925,-0.239226
0.2395,-0.222228
0.23975,-0.211523
0.24,-0.247553
0.24025,-0.175918
0.2405,-0.1961
0.24075,-0.18502
0.241,-0.170679
0.24125,-0.186485
0.2415,-0.187577
0.24175,-0.158044
0.242,-0.158175
0.24225,-0.13396
0.2425,-0.137404
0.24275,-0.158832
0.243,-0.140797
0.24325,-0.0893828
0.2435,-0.191721
0.24375,-0.151624
0.244,-0.145898
0.24425,-0.179057
0.2445,-0.146166
0.24475,-0.157304
0.245,-0.138898
0.24525,-0.134158
0.2455,-0.193094
0.24575,-0.179627
0.246,-0.148815
0.24625,-0.2084
0.2465,-0.18956
0.24675,-0.18111
0.247,-0.239421
0.24725,-0.187433
0.2475,-0.248879
0.24775,-0.251865
0.248,-0.271272
0.24825,-0.205877
0.2485,-0.242868
0.24875,-0.240175
0.249,-0.242766
0.24925,-0.259303
0.2495,-0.251816
0.24975,-0.254992
0.25,-0.249846
0.25025,-0.244884
0.2505,-0.255707
0.25075,-0.239874
0.251,-0.23643
0.25125,-0.257874
0.2515,-0.227091
0.25175,-0.244908
0.252,-0.244963
0.25225,-0.273994
0.2525,-0.214183
0.25275,-0.250278
0.253,-0.286836
0.25325,-0.30319
0.2535,-0.272103
0.25375,-0.306925
0.254,-0.277787
0.25425,-0.307845
0.2545,-0.342004
0.25475,-0.286226
0.255,-0.368483
0.25525,-0.306588
0.2555,-0.328126
0.25575,-0.31487
0.256,-0.348351
0.25625,-0.375139
0.2565,-0.348285
0.25675,-0.297989
0.257,-0.355818
0.25725,-0.365326
0.2575,-0.358612
0.25775,-0.318518
0.258,-0.295842
0.25825,-0.305051
0.2585,-0.295584
0.25875,-0.303352
0.259,-0.279144
0.25925,-0.260366
0.2595,-0.255245
0.25975,-0.239247
0.26,-0.230052
0.26025,-0.249622
0.2605,-0.22623
0.26075,-0.250065
0.261,-0.271419
0.26125,-0.215469
0.2615,-0.263252
0.26175,-0.258391
0.262,-0.230097
0.26225,-0.270704
0.2625,-0.270955
0.26275,-0.258371
0.263,-0.241139
0.26325,-0.245614
0.2635,-0.342151
0.26375,-0.325095
0.264,-0.272448
0.26425,-0.364258
0.2645,-0.317407
0.26475,-0.295144
0.265,-0.340029
0.26525,-0.349524
0.2655,-0.326043
0.26575,-0.220668
0.266,-0.327286
0.26625,-0.253093
0.2665,-0.222829
0.26675,-0.265567
0.267,-0.242563
0.26725,-0.221212
0.2675,-0.278618
0.26775,-0.231137
0.268,-0.234644
0.26825,-0.18926
0.2685,-0.256803
0.26875,-0.22007
0.269,-0.276006
0.26925,-0.296312
0.2695,-0.260269
0.26975,-0.260745
0.27,-0.290327
0.27025,-0.309004
0.2705,-0.294225
0.27075,-0.309032
0.271,-0.320467
0.27125,-0.362254
0.2715,-0.367046
0.27175,-0.347986
0.272,-0.364433
0.27225,-0.400583
0.2725,-0.355149
0.27275,-0.419021
0.273,-0.375767
0.27325,-0.390286
0.2735,-0.398974
0.27375,-0.35389
0.274,-0.384409
0.27425,-0.386289
0.2745,-0.308807
0.27475,-0.345133
0.275,-0.306283
0.27525,-0.335444
0.2755,-0.370826
0.27575,-0.337541
0.276,-0.300472
0.27625,-0.31565
0.2765,-0.338028
0.27675,-0.339639
0.277,-0.280333
0.27725,-0.295067
0.2775,-0.264439
0.27775,-0.254886
0.278,-0.313612
0.27825,-0.288724
0.2785,-0.277657
0.27875,-0.303646
0.279,-0.31791
0.27925,-0.306435
0.2795,-0.312961
0.27975,-0.315465
0.28,-0.315765
0.28025,-0.294943
0.2805,-0.335353
0.28075,-0.351725
0.281,-0.323291
0.28125,-0.35833
0.2815,-0.280688
0.28175,-0.249561
0.282,-0.330662
0.28225,-0.290449
0.2825,-0.294399
0.28275,-0.300937
0.283,-0.21523
0.28325,-0.219238
0.2835,-0.271958
0.28375,-0.2421
0.284,-0.17836
0.28425,-0.236364
0.2845,-0.180138
0.28475,-0.145877
0.285,-0.167023
0.28525,-0.142102
0.2855,-0.227739
0.28575,-0.239013
0.286,-0.168786
0.28625,-0.224225
0.2865,-0.175823
0.28675,-0.178474
0.287,-0.237852
0.28725,-0.207328
0.2875,-0.229641
0.28775,-0.231799
0.288,-0.260177
0.28825,-0.255961
0.2885,-0.269333
0.28875,-0.263683
0.289,-0.294781
0.28925,-0.309965
0.2895,-0.290943
0.28975,-0.322194
0.29,-0.287737
0.29025,-0.308141
0.2905,-0.293704
0.29075,-0.275617
0.291,-0.288065
0.29125,-0.268664
0.2915,-0.254757
0.29175,-0.249438
0.292,-0.274224
0.29225,-0.270529
0.2925,-0.264855
0.29275,-0.200304
0.293,-0.221142
0.29325,-0.240651
0.2935,-0.210325
0.29375,-0.301363
0.294,-0.228052
0.29425,-0.231511
0.2945,-0.223597
0.29475,-0.243001
0.295,-0.289852
0.29525,-0.257869
0.2955,-0.255671
0.29575,-0.239556
0.296,-0.278519
0.29625,-0.293951
0.2965,-0.234505
0.29675,-0.295941
0.297,-0.297174
0.29725,-0.288757
0.2975,-0.330728
0.29775,-0.246081
0.298,-0.274451
0.29825,-0.249261
0.2985,-0.248857
0.29875,-0.250494
0.299,-0.24611
0.29925,-0.226897
0.2995,-0.225322
0.29975,-0.200652
0.3,-0.195946
0.30025,-0.186083
0.3005,-0.159013
0.30075,-0.150779
0.301,-0.15688
0.30125,-0.120634
0.3015,-0.143396
0.30175,-0.0974314
0.302,-0.0943703
0.30225,-0.147374
0.3025,-0.100191
0.30275,-0.169838
0.303,-0.11817
0.30325,-0.147248
0.3035,-0.09058
0.30375,-0.105826
0.304,-0.150344
0.30425,-0.0801088
0.3045,-0.171583
0.30475,-0.127702
0.305,-0.136079
0.30525,-0.154263
0.3055,-0.164403
0.30575,-0.187922
0.306,-0.148839
0.30625,-0.14443
0.3065,-0.14802
0.30675,-0.179464
0.307,-0.191501
0.30725,-0.166368
0.3075,-0.106723
0.30775,-0.131049
0.308,-0.140825
0.30825,-0.0942934
0.3085,-0.102507
0.30875,-0.0980728
0.309,-0.102802
0.30925,-0.0638269
0.3095,-0.0950528
0.30975,-0.110981
0.31,-0.122192
0.31025,-0.114625
0.3105,-0.121192
0.31075,-0.100477
0.311,-0.0798052
0.31125,-0.115844
0.3115,-0.118565
0.31175,-0.132928
0.312,-0.143552
0.31225,-0.13054
0.3125,-0.119198
0.31275,-0.189669
0.313,-0.135718
0.31325,-0.196368
0.3135,-0.153085
0.31375,-0.138491
0.314,-0.120804
0.31425,-0.226424
0.3145,-0.156366
0.31475,-0.144031
0.315,-0.234935
0.31525,-0.166748
0.3155,-0.168845
0.31575,-0.142379
0.316,-0.192072
0.31625,-0.148393
0.3165,-0.123778
0.31675,-0.116255
0.317,-0.13178
0.31725,-0.0678737
0.3175,-0.0601106
0.31775,-0.102079
0.318,-0.0163947
0.31825,-0.0472802
0.3185,-0.0732149
0.31875,-0.0217079
0.319,-0.0522032
0.31925,-0.0229389
0.3195,-0.0120166
0.31975,-0.0187814
0.32,-0.0245778
0.32025,-0.0310017
0.3205,-0.034876
0.32075,-0.0210797
0.321,-0.0261471
0.32125,-0.057753
0.3215,-0.0290998
0.32175,-0.0503123
0.322,-0.0447515
0.32225,-0.0594138
0.3225,-0.0222125
0.32275,-0.0442498
0.323,-0.0664829
0.32325,6.30E-03
0.3235,0.0102855
0.32375,-0.0648719
0.324,-0.00374612
0.32425,-0.0468595
0.3245,0.0103154
0.32475,0.0629286
0.325,0.0438328
0.32525,0.0011791
0.3255,0.0242744
0.32575,0.0385085
0.326,0.0320861
0.32625,0.0302096
0.3265,0.0826022
0.32675,0.0670029
0.327,0.100638
0.32725,0.0320682
0.3275,0.125431
0.32775,0.0611226
0.328,0.102834
0.32825,0.043217
0.3285,0.0800594
0.32875,0.0537801
0.329,0.0210909
0.32925,0.0165543
0.3295,0.00694524
0.32975,0.0072561
0.33,0.0200633
0.33025,-0.00995066
0.3305,-0.0436118
0.33075,-0.0415027
0.331,-0.0309788
0.33125,-0.0256459
0.3315,0.0123033
0.33175,-0.0249285
0.332,-0.0310047
0.33225,-0.00881967
0.3325,-0.0136834
0.33275,-0.015633
0.333,0.0162596
0.33325,0.0298957
0.3335,0.0233908
0.33375,0.0292773
0.334,0.0268765
0.33425,0.0535165
0.3345,0.0934095
0.33475,0.0660052
0.335,0.0866047
0.33525,0.0233876
0.3355,0.0610229
0.33575,0.0450297
0.336,0.0448174
0.33625,0.0601749
0.3365,0.0197671
0.33675,0.0425076
0.337,0.0756556
0.33725,0.0511012
0.3375,0.0320344
0.33775,0.0293584
0.338,0.037445
0.33825,0.0193173
0.3385,0.0286656
0.33875,0.00301035
0.339,0.0474701
0.33925,0.0134913
0.3395,0.0624139
0.33975,0.0336417
0.34,0.0105697
0.34025,0.0264383
