Time (s),Channel 1 (V)
0.07325,0.237153
0.0735,0.305711
0.07375,0.233963
0.074,0.242554
0.07425,0.282304
0.0745,0.289982
0.07475,0.287434
0.075,0.305756
0.07525,0.304626
0.0755,0.337202
0.07575,0.335655
0.076,0.352981
0.07625,0.391213
0.0765,0.400285
0.07675,0.418522
0.077,0.375327
0.07725,0.419338
0.0775,0.429517
0.07775,0.398594
0.078,0.393687
0.07825,0.395081
0.0785,0.429522
0.07875,0.398104
0.079,0.386893
0.07925,0.440058
0.0795,0.41462
0.07975,0.406707
0.08,0.403926
0.08025,0.376612
0.0805,0.398804
0.08075,0.401411
0.081,0.416519
0.08125,0.359972
0.0815,0.40379
0.08175,0.40123
0.082,0.433706
0.08225,0.402904
0.0825,0.410776
0.08275,0.382472
0.083,0.4149
0.08325,0.4572
0.0835,0.435987
0.08375,0.415914
0.084,0.422203
0.08425,0.44853
0.0845,0.423837
0.08475,0.447178
0.085,0.435728
0.08525,0.444068
0.0855,0.452078
0.08575,0.444378
0.086,0.415128
0.08625,0.387327
0.0865,0.386954
0.08675,0.428281
0.087,0.42761
0.08725,0.40818
0.0875,0.412242
0.08775,0.368815
0.088,0.408959
0.08825,0.406474
0.0885,0.383736
0.08875,0.320574
0.089,0.430234
0.08925,0.437071
0.0895,0.434509
0.08975,0.370057
0.09,0.375298
0.09025,0.330739
0.0905,0.397081
0.09075,0.406547
0.091,0.399277
0.09125,0.428224
0.0915,0.452371
0.09175,0.449529
0.092,0.463746
0.09225,0.471565
0.0925,0.504824
0.09275,0.521532
0.093,0.524084
0.09325,0.57306
0.0935,0.515141
0.09375,0.580842
0.094,0.556293
0.09425,0.512344
0.0945,0.59271
0.09475,0.617687
0.095,0.552017
0.09525,0.567767
0.0955,0.57342
0.09575,0.510462
0.096,0.526466
0.09625,0.554988
0.0965,0.545643
0.09675,0.577558
0.097,0.498889
0.09725,0.488877
0.0975,0.50081
0.09775,0.489823
0.098,0.550228
0.09825,0.525955
0.0985,0.502581
0.09875,0.517117
0.099,0.527422
0.09925,0.520921
0.0995,0.512497
0.09975,0.517366
0.1,0.527201
0.10025,0.531357
0.1005,0.52614
0.10075,0.544438
0.101,0.541413
0.10125,0.584756
0.1015,0.571321
0.10175,0.560298
0.102,0.590114
0.10225,0.511375
0.1025,0.539113
0.10275,0.555593
0.103,0.552274
0.10325,0.554693
0.1035,0.537972
0.10375,0.503853
0.104,0.46066
0.10425,0.54334
0.1045,0.471187
0.10475,0.487193
0.105,0.430368
0.10525,0.509972
0.1055,0.526562
0.10575,0.484044
0.106,0.44876
0.10625,0.50384
0.1065,0.523032
0.10675,0.546257
0.107,0.527262
0.10725,0.520231
0.1075,0.556948
0.10775,0.57183
0.108,0.578031
0.10825,0.588918
0.1085,0.588455
0.10875,0.621267
0.109,0.623876
0.10925,0.622976
0.1095,0.622039
0.10975,0.659459
0.11,0.664209
0.11025,0.68277
0.1105,0.70962
0.11075,0.706859
0.111,0.63323
0.11125,0.670965
0.1115,0.710666
0.11175,0.667489
0.112,0.673217
0.11225,0.697458
0.1125,0.624679
0.11275,0.617982
0.113,0.682187
0.11325,0.645747
0.1135,0.630925
0.11375,0.623541
0.114,0.609153
0.11425,0.610727
0.1145,0.588395
0.11475,0.599116
0.115,0.590129
0.11525,0.60421
0.1155,0.59982
0.11575,0.579938
0.116,0.593489
0.11625,0.609119
0.1165,0.590444
0.11675,0.57732
0.117,0.604189
0.11725,0.595357
0.1175,0.615815
0.11775,0.565799
0.118,0.612545
0.11825,0.576779
0.1185,0.650947
0.11875,0.665401
0.119,0.579489
0.11925,0.574083
0.1195,0.63589
0.11975,0.622218
0.12,0.642556
0.12025,0.659091
0.1205,0.581828
0.12075,0.633795
0.121,0.613386
0.12125,0.64127
0.1215,0.627776
0.12175,0.600799
0.122,0.603524
0.12225,0.586713
0.1225,0.619883
0.12275,0.643255
0.123,0.621466
0.12325,0.660726
0.1235,0.624857
0.12375,0.613741
0.124,0.665229
0.12425,0.637675
0.1245,0.711375
0.12475,0.663353
0.125,0.70243
0.12525,0.731496
0.1255,0.764952
0.12575,0.71741
0.126,0.736602
0.12625,0.686534
0.1265,0.763331
0.12675,0.721999
0.127,0.72
0.12725,0.732325
0.1275,0.777829
0.12775,0.783995
0.128,0.723776
0.12825,0.746469
0.1285,0.770369
0.12875,0.749266
0.129,0.708153
0.12925,0.696152
0.1295,0.674671
0.12975,0.701637
0.13,0.685056
0.13025,0.694691
0.1305,0.640298
0.13075,0.660647
0.131,0.671722
0.13125,0.606156
0.1315,0.615396
0.13175,0.648911
0.132,0.614723
0.13225,0.609509
0.1325,0.621586
0.13275,0.664675
0.133,0.654347
0.13325,0.661602
0.1335,0.646422
0.13375,0.675773
0.134,0.657226
0.13425,0.639032
0.1345,0.639837
0.13475,0.679974
0.135,0.680997
0.13525,0.723734
0.1355,0.689286
0.13575,0.685765
0.136,0.729854
0.13625,0.717318
0.1365,0.701957
0.13675,0.64662
0.137,0.682728
0.13725,0.672729
0.1375,0.68248
0.13775,0.667019
0.138,0.688388
0.13825,0.678696
0.1385,0.682114
0.13875,0.687847
0.139,0.659986
0.13925,0.676847
0.1395,0.699634
0.13975,0.636341
0.14,0.695982
0.14025,0.734652
0.1405,0.746308
0.14075,0.682766
0.141,0.737751
0.14125,0.746032
0.1415,0.731761
0.14175,0.757304
0.142,0.71134
0.14225,0.811374
0.1425,0.801453
0.14275,0.753079
0.143,0.778334
0.14325,0.792728
0.1435,0.832255
0.14375,0.821732
0.144,0.789466
0.14425,0.759324
0.1445,0.766481
0.14475,0.74082
0.145,0.744048
0.14525,0.759953
0.1455,0.721018
0.14575,0.697727
0.146,0.693223
0.14625,0.670761
0.1465,0.661613
0.14675,0.643928
0.147,0.656404
0.14725,0.672977
0.1475,0.605425
0.14775,0.632452
0.148,0.626857
0.14825,0.580863
0.1485,0.581591
0.14875,0.603932
0.149,0.569644
0.14925,0.657285
0.1495,0.578664
0.14975,0.615749
0.15,0.601617
0.15025,0.590993
0.1505,0.687512
0.15075,0.63432
0.151,0.721037
0.15125,0.672848
0.1515,0.682631
0.15175,0.670916
0.152,0.678053
0.15225,0.733151
0.1525,0.710883
0.15275,0.740594
0.153,0.727587
0.15325,0.687441
0.1535,0.674916
0.15375,0.690374
0.154,0.682456
0.15425,0.683131
0.1545,0.689152
0.15475,0.679181
0.155,0.707567
0.15525,0.640636
0.1555,0.62336
0.15575,0.710923
0.156,0.697893
0.15625,0.663384
0.1565,0.639171
0.15675,0.681852
0.157,0.640865
0.15725,0.655336
0.1575,0.708171
0.15775,0.695006
0.158,0.74999
0.15825,0.722339
0.1585,0.74176
0.15875,0.736295
0.159,0.710013
0.15925,0.699884
0.1595,0.735437
0.15975,0.723996
0.16,0.703677
0.16025,0.715464
0.1605,0.730145
0.16075,0.693728
0.161,0.706171
0.16125,0.655358
0.1615,0.696969
0.16175,0.682119
0.162,0.664042
0.16225,0.623893
0.1625,0.612141
0.16275,0.585448
0.163,0.588762
0.16325,0.559311
0.1635,0.555041
0.16375,0.589331
0.164,0.581004
0.16425,0.549944
0.1645,0.559904
0.16475,0.489762
0.165,0.504632
0.16525,0.612018
0.1655,0.562412
0.16575,0.563712
0.166,0.574941
0.16625,0.555849
0.1665,0.539938
0.16675,0.573578
0.167,0.608824
0.16725,0.593531
0.1675,0.582271
0.16775,0.619389
0.168,0.655424
0.16825,0.625709
0.1685,0.641876
0.16875,0.636846
0.169,0.602456
0.16925,0.656484
0.1695,0.642346
0.16975,0.620041
0.17,0.639327
0.17025,0.621604
0.1705,0.59873
0.17075,0.619098
0.171,0.635669
0.17125,0.614294
0.1715,0.647052
0.17175,0.604625
0.172,0.621814
0.17225,0.615435
0.1725,0.580419
0.17275,0.657215
0.173,0.626665
0.17325,0.563901
0.1735,0.580315
0.17375,0.553877
0.174,0.55409
0.17425,0.553405
0.1745,0.584157
0.17475,0.571181
0.175,0.621695
0.17525,0.599207
0.1755,0.581046
0.17575,0.587858
0.176,0.615166
0.17625,0.614484
0.1765,0.570181
0.17675,0.543216
0.177,0.575424
0.17725,0.565183
0.1775,0.540291
0.17775,0.505373
0.178,0.549066
0.17825,0.490233
0.1785,0.527762
0.17875,0.500214
0.179,0.479808
0.17925,0.507221
0.1795,0.420755
0.17975,0.473963
0.18,0.47318
0.18025,0.45071
0.1805,0.35896
0.18075,0.420209
0.181,0.399528
0.18125,0.419749
0.1815,0.402126
0.18175,0.461717
0.182,0.41796
0.18225,0.443134
0.1825,0.413069
0.18275,0.467097
0.183,0.413159
0.18325,0.428358
0.1835,0.469981
0.18375,0.46412
0.184,0.485013
0.18425,0.49058
0.1845,0.472441
0.18475,0.497085
0.185,0.520626
0.18525,0.503725
0.1855,0.47891
0.18575,0.481995
0.186,0.501207
0.18625,0.517602
0.1865,0.488732
0.18675,0.495345
0.187,0.459488
0.18725,0.516992
0.1875,0.497206
0.18775,0.473437
0.188,0.435545
0.18825,0.477519
0.1885,0.426492
0.18875,0.412832
0.189,0.388715
0.18925,0.370017
0.1895,0.403697
0.18975,0.374709
0.19,0.35699
0.19025,0.367834
0.1905,0.393083
0.19075,0.390575
0.191,0.384159
0.19125,0.396741
0.1915,0.406798
0.19175,0.394857
0.192,0.397229
0.19225,0.379363
0.1925,0.399067
0.19275,0.406056
0.193,0.379514
0.19325,0.339001
0.1935,0.342121
0.19375,0.323625
0.194,0.378043
0.19425,0.349814
0.1945,0.360249
0.19475,0.302935
0.195,0.319437
0.19525,0.331921
0.1955,0.323434
0.19575,0.265971
0.196,0.249537
0.19625,0.2599
0.1965,0.248629
0.19675,0.302657
0.197,0.260896
0.19725,0.189727
0.1975,0.225299
0.19775,0.245776
0.198,0.225567
0.19825,0.258673
0.1985,0.231376
0.19875,0.208423
0.199,0.264942
0.19925,0.258953
0.1995,0.264856
0.19975,0.281052
0.2,0.281172
0.20025,0.291871
0.2005,0.300596
0.20075,0.307884
0.201,0.283415
0.20125,0.317128
0.2015,0.357089
0.20175,0.308644
0.202,0.323303
0.20225,0.349835
0.2025,0.34487
0.20275,0.323943
0.203,0.349705
0.20325,0.295632
0.2035,0.351987
0.20375,0.305384
0.204,0.26219
0.20425,0.271904
0.2045,0.300418
0.20475,0.282628
0.205,0.21699
0.20525,0.223506
0.2055,0.224958
0.20575,0.221957
0.206,0.215387
0.20625,0.162456
0.2065,0.158405
0.20675,0.215138
0.207,0.175699
0.20725,0.193745
0.2075,0.178337
0.20775,0.157025
0.208,0.156873
0.20825,0.15998
0.2085,0.167108
0.20875,0.166849
0.209,0.164956
0.20925,0.137653
0.2095,0.151119
0.20975,0.199321
0.21,0.187112
0.21025,0.142602
0.2105,0.144247
0.21075,0.0718219
0.211,0.124543
0.21125,0.0759388
0.2115,0.0919877
0.21175,0.117846
0.212,0.11519
0.21225,0.119282
0.2125,0.0508727
0.21275,0.0264733
0.213,0.0562783
0.21325,0.0359018
0.2135,0.0615704
0.21375,0.0304558
0.214,0.0120701
0.21425,0.0589163
0.2145,0.0167668
0.21475,0.0771651
0.215,0.0408397
0.21525,0.048482
0.2155,0.0611626
0.21575,0.0671016
0.216,0.0703734
0.21625,0.0797596
0.2165,0.0874232
0.21675,0.102285
0.217,0.113358
0.21725,0.130852
0.2175,0.0817586
0.21775,0.160819
0.218,0.126722
0.21825,1.44E-01
0.2185,0.186046
0.21875,0.0758093
0.219,0.0651402
0.21925,0.0949938
0.2195,0.097808
0.21975,0.137215
0.22,0.115562
0.22025,0.0867684
0.2205,0.0964712
0.22075,0.0831038
0.221,0.0757236
0.22125,0.0638927
0.2215,0.0377657
0.22175,0.0317122
0.222,0.017283
0.22225,-0.0192913
0.2225,0.0102382
0.22275,-0.0688025
0.223,-0.0367333
0.22325,-0.0734584
0.2235,-0.0442707
0.22375,-0.0687043
0.224,-0.0739536
0.22425,-0.0816104
0.2245,-0.0576015
0.22475,-0.0427319
0.225,-0.0786866
0.22525,-0.0967572
0.2255,-0.0916165
0.22575,-0.0699334
0.226,-0.0205162
0.22625,-0.0526981
0.2265,-0.0287663
0.22675,-0.0791373
0.227,-0.0872525
0.22725,-0.0687217
0.2275,-0.129302
0.22775,-0.0993709
0.228,-0.0557036
0.22825,-0.0876807
0.2285,-0.12306
0.22875,-0.113304
0.229,-0.122138
0.22925,-0.125578
0.2295,-0.106539
0.22975,-0.103132
0.23,-0.107082
0.23025,-0.101344
0.2305,-0.132084
0.23075,-0.153805
0.231,-0.0928351
0.23125,-0.118709
0.2315,-0.11109
0.23175,-0.115186
0.232,-0.144873
0.23225,-0.0850101
0.2325,-0.0792453
0.23275,-0.0859018
0.233,-0.0550279
0.23325,-0.0513271
0.2335,-0.0791676
0.23375,-0.0102002
0.234,-0.110399
0.23425,-0.0913218
0.2345,-0.085163
0.23475,-0.0807202
0.235,-0.0265155
0.23525,-0.0696374
0.2355,0.023534
0.23575,-0.0681137
0.236,-0.02257
0.23625,-0.0873146
0.2365,-0.0614244
0.23675,-0.0663381
0.237,-0.0949176
0.23725,-0.136542
0.2375,-0.150994
0.23775,-0.140662
0.238,-0.160164
0.23825,-0.184733
0.2385,-0.21298
0.23875,-0.215293
0.239,-0.249972
0.23925,-0.258793
0.2395,-0.243956
0.23975,-0.230833
0.24,-0.234435
0.24025,-0.232906
0.2405,-0.267001
0.24075,-0.244773
0.241,-0.229146
0.24125,-0.2286
0.2415,-0.203392
0.24175,-0.221182
0.242,-0.241046
0.24225,-0.20676
0.2425,-0.200566
0.24275,-0.227711
0.243,-0.18044
0.24325,-0.215295
0.2435,-0.213012
0.24375,-0.18589
0.244,-0.227251
0.24425,-0.206285
0.2445,-0.195648
0.24475,-0.17606
0.245,-0.221877
0.24525,-0.235286
0.2455,-0.209021
0.24575,-0.233048
0.246,-0.236138
0.24625,-0.22597
0.2465,-0.245591
0.24675,-0.244315
0.247,-0.217718
0.24725,-0.231238
0.2475,-0.216746
0.24775,-0.259947
0.248,-0.216613
0.24825,-0.236472
0.2485,-0.226978
0.24875,-0.208747
0.249,-0.269515
0.24925,-0.20006
0.2495,-0.248622
0.24975,-0.155025
0.25,-0.228878
0.25025,-0.195195
0.2505,-0.188797
0.25075,-0.131087
0.251,-0.213519
0.25125,-0.195434
0.2515,-0.215385
0.25175,-0.175529
0.252,-0.212792
0.25225,-0.172721
0.2525,-0.20877
0.25275,-0.219117
0.253,-0.193088
0.25325,-0.22773
0.2535,-0.238224
0.25375,-0.254005
0.254,-0.273762
0.25425,-0.277595
0.2545,-0.283395
0.25475,-0.332424
0.255,-0.323201
0.25525,-0.328452
0.2555,-0.347086
0.25575,-0.323946
0.256,-0.35192
0.25625,-0.38875
0.2565,-0.395479
0.25675,-0.392906
0.257,-0.372874
0.25725,-0.366663
0.2575,-0.290033
0.25775,-0.296723
0.258,-0.319037
0.25825,-0.322057
0.2585,-0.320901
0.25875,-0.303664
0.259,-0.275212
0.25925,-0.311913
0.2595,-0.31787
0.25975,-0.296998
0.26,-0.306353
0.26025,-0.296406
0.2605,-0.241381
0.26075,-0.255417
0.261,-0.250326
0.26125,-0.254095
0.2615,-0.27924
0.26175,-0.278643
0.262,-0.263354
0.26225,-0.292331
0.2625,-0.270151
0.26275,-0.301536
0.263,-0.297768
0.26325,-0.257687
0.2635,-0.320473
0.26375,-0.273084
0.264,-0.300498
0.26425,-0.301294
0.2645,-0.28392
0.26475,-0.266136
0.265,-0.274768
0.26525,-0.30859
0.2655,-0.334607
0.26575,-0.224161
0.266,-0.231407
0.26625,-0.237046
0.2665,-0.248363
0.26675,-0.219283
0.267,-0.249642
0.26725,-0.241218
0.2675,-0.231526
0.26775,-0.277062
0.268,-0.238809
0.26825,-0.243736
0.2685,-0.277803
0.26875,-0.295636
0.269,-0.244448
0.26925,-0.299853
0.2695,-0.272139
0.26975,-0.286807
0.27,-0.290505
0.27025,-0.307782
0.2705,-0.31579
0.27075,-0.361397
0.271,-0.35573
0.27125,-0.373589
0.2715,-0.394302
0.27175,-0.38313
0.272,-0.393442
0.27225,-0.357992
0.2725,-0.37986
0.27275,-0.40949
0.273,-0.390054
0.27325,-0.334034
0.2735,-0.317121
0.27375,-0.344024
0.274,-0.366461
0.27425,-0.391363
0.2745,-0.345394
0.27475,-0.383025
0.275,-0.31575
0.27525,-0.341801
0.2755,-0.285757
0.27575,-0.300993
0.276,-0.29841
0.27625,-0.259161
0.2765,-0.247742
0.27675,-0.250427
0.277,-0.266015
0.27725,-0.282805
0.2775,-0.273552
0.27775,-0.204991
0.278,-0.246391
0.27825,-0.241641
0.2785,-0.261487
0.27875,-0.268844
0.279,-0.266992
0.27925,-0.231713
0.2795,-0.215459
0.27975,-0.277918
0.28,-0.267919
0.28025,-0.27223
0.2805,-0.321883
0.28075,-0.29503
0.281,-0.261869
0.28125,-0.325608
0.2815,-0.361027
0.28175,-0.225695
0.282,-0.227862
0.28225,-0.279093
0.2825,-0.244187
0.28275,-0.271172
0.283,-0.27262
0.28325,-0.269401
0.2835,-0.258261
0.28375,-0.232244
0.284,-0.257516
0.28425,-0.269548
0.2845,-0.271143
0.28475,-0.265499
0.285,-0.282632
0.28525,-0.242529
0.2855,-0.275621
0.28575,-0.284677
0.286,-0.266037
0.28625,-0.245138
0.2865,-0.278815
0.28675,-0.299298
0.287,-0.283392
0.28725,-0.341146
0.2875,-0.35047
0.28775,-0.36659
0.288,-0.383903
0.28825,-0.272884
0.2885,-0.3516
0.28875,-0.317302
0.289,-0.281884
0.28925,-0.33007
0.2895,-0.365811
0.28975,-0.293495
0.29,-0.33983
0.29025,-0.377126
0.2905,-0.320099
0.29075,-0.291031
0.291,-0.280952
0.29125,-0.29658
0.2915,-0.26557
0.29175,-0.249355
0.292,-0.237736
0.29225,-0.221588
0.2925,-0.222187
0.29275,-0.221203
0.293,-0.230675
0.29325,-0.171033
0.2935,-0.172543
0.29375,-0.15488
0.294,-0.119513
0.29425,-0.165026
0.2945,-0.145603
0.29475,-0.127903
0.295,-0.202893
0.29525,-0.19041
0.2955,-0.190379
0.29575,-0.150884
0.296,-0.154599
0.29625,-0.238334
0.2965,-0.185742
0.29675,-0.219948
0.297,-0.218403
0.29725,-0.192495
0.2975,-0.196631
0.29775,-0.208309
0.298,-0.22422
0.29825,-0.184817
0.2985,-0.228518
0.29875,-0.176797
0.299,-0.239923
0.29925,-0.210664
0.2995,-0.212003
0.29975,-0.201154
0.3,-0.195946
0.30025,-0.187893
0.3005,-0.179062
0.30075,-0.194009
0.301,-0.161297
0.30125,-0.184758
0.3015,-0.188212
0.30175,-0.208842
0.302,-0.226918
0.30225,-0.134032
0.3025,-0.217536
0.30275,-0.176149
0.303,-0.174874
0.30325,-0.199237
0.3035,-0.21944
0.30375,-0.23602
0.304,-0.240186
0.30425,-0.25537
0.3045,-0.228355
0.30475,-0.268688
0.305,-0.195211
0.30525,-0.23827
0.3055,-0.23026
0.30575,-0.240945
0.306,-0.230446
0.30625,-0.198417
0.3065,-0.230386
0.30675,-0.183672
0.307,-0.191374
0.30725,-0.170399
0.3075,-0.170002
0.30775,-0.166625
0.308,-0.147083
0.30825,-0.121385
0.3085,-0.118588
0.30875,-0.0858882
0.309,-0.0747154
0.30925,-0.0700482
0.3095,-0.0773487
0.30975,-0.0798689
0.31,-0.0389427
0.31025,-0.0358122
0.3105,-0.0501617
0.31075,-0.0182635
0.311,-0.0830702
0.31125,-0.0526564
0.3115,-0.0156317
0.31175,-0.0606064
0.312,-0.0783423
0.31225,-0.100081
0.3125,-0.105166
0.31275,-0.0252684
0.313,-0.104224
0.31325,-0.0668318
0.3135,-0.0739681
0.31375,-0.0982878
0.314,-0.102787
0.31425,-0.109503
0.3145,-0.104263
0.31475,-0.158565
0.315,-0.113918
0.31525,-0.126003
0.3155,-0.137891
0.31575,-0.101123
0.316,-0.108128
0.31625,-0.106267
0.3165,-0.0847158
0.31675,-0.121343
0.317,-0.11304
0.31725,-0.0981954
0.3175,-0.0924663
0.31775,-0.047377
0.318,-0.137442
0.31825,-0.042227
0.3185,-0.0626328
0.31875,-0.0374978
0.319,-0.0457537
0.31925,-0.0417236
0.3195,-0.0083555
0.31975,-0.0431982
0.32,-0.0540844
0.32025,-0.0816149
0.3205,-0.0498256
0.32075,-0.0757736
0.321,-0.103118
0.32125,-0.116515
0.3215,-0.0503671
0.32175,-0.114304
0.322,-0.093797
0.32225,-0.0793887
0.3225,-0.0766774
0.32275,-0.0447032
0.323,-0.0788146
0.32325,-3.56E-02
0.3235,-0.0641101
0.32375,-0.063027
0.324,-0.0521733
0.32425,-0.00775469
0.3245,0.0306165
0.32475,0.0291698
0.325,0.0284743
0.32525,0.0613905
0.3255,-0.00102102
0.32575,0.0348841
0.326,0.0314896
0.32625,0.0968018
0.3265,0.0970487
0.32675,0.0781374
0.327,0.136029
0.32725,0.0273473
0.3275,0.10078
0.32775,0.0436938
0.328,0.118537
0.32825,0.0635412
0.3285,0.0629552
0.32875,0.0937308
0.329,0.0802921
0.32925,0.0327673
0.3295,0.0362623
0.32975,0.017724
0.33,0.0217033
0.33025,0.0234797
0.3305,-0.00531525
0.33075,-0.0336971
0.331,-0.00548624
0.33125,-0.0289202
0.3315,-0.0407793
0.33175,-0.061527
0.332,-0.0184059
0.33225,-0.0119094
0.3325,-0.0626427
0.33275,-0.00731809
0.333,0.0165593
0.33325,-0.00423212
0.3335,0.00079688
0.33375,0.03932
0.334,0.00231535
0.33425,0.0158404
0.3345,0.0413725
0.33475,0.0367674
0.335,0.0802107
0.33525,0.0319505
0.3355,0.0402475
0.33575,0.0319226
0.336,0.119142
0.33625,0.075465
0.3365,0.02168
0.33675,0.0238884
0.337,0.04819
0.33725,0.0323785
0.3375,0.0528512
0.33775,0.0411097
0.338,0.046756
0.33825,0.0588592
0.3385,0.0366833
0.33875,0.0572998
0.339,0.0380093
0.33925,0.0394659
0.3395,0.060077
0.33975,0.0893208
0.34,0.071804
