0.00000	0.0266701
0.00025	0.0388426
0.00050	0.0470154
0.00075	0.0387019
0.00100	0.0600763
0.00125	0.0419213
0.00150	0.1076310
0.00175	0.0783847
0.00200	0.0470586
0.00225	0.1108740
0.00250	0.1194160
0.00275	0.1001020
0.00300	0.0947323
0.00325	0.1222720
0.00350	0.0719880
0.00375	0.1340550
0.00400	0.0707837
0.00425	0.0526581
0.00450	0.0357344
0.00475	0.0756275
0.00500	0.0540604
0.00525	0.0712191
0.00550	-0.0026138
0.00575	0.0064446
0.00600	0.0755813
0.00625	0.0257144
0.00650	0.0096067
0.00675	0.0465680
0.00700	0.0448268
0.00725	0.0350750
0.00750	0.0079420
0.00775	0.0346165
0.00800	0.0251369
0.00825	0.0275261
0.00850	0.0245163
0.00875	0.0204088
0.00900	0.0459175
0.00925	0.0785620
0.00950	0.0835744
0.00975	0.0119871
0.01000	0.0574726
0.01025	-0.0109685
0.01050	0.0229750
0.01075	0.0346235
0.01100	-0.0033271
0.01125	0.0104426
0.01150	0.0636702
0.01175	-0.0312486
0.01200	0.0042237
0.01225	0.0042460
0.01250	-0.0104691
0.01275	0.0083390
0.01300	0.0243372
0.01325	0.0097627
0.01350	0.0253191
0.01375	0.0418585
0.01400	-0.0174268
0.01425	0.0067397
0.01450	-0.0180429
0.01475	0.0102874
0.01500	0.0010416
0.01525	0.0508101
0.01550	0.0265567
0.01575	0.0329935
0.01600	0.0634167
0.01625	0.0775459
0.01650	0.0572477
0.01675	0.0997209
0.01700	0.1098560
0.01725	0.0985792
0.01750	0.0751093
0.01775	0.1635720
0.01800	0.1683600
0.01825	0.2128070
0.01850	0.1463200
0.01875	0.1610690
0.01900	0.1423690
0.01925	0.1179420
0.01950	0.1166620
0.01975	0.1474290
0.02000	0.1678190
0.02025	0.1699510
0.02050	0.1493860
0.02075	0.1057400
0.02100	0.0774995
0.02125	0.1264350
0.02150	0.0832676
0.02175	0.0822826
0.02200	0.0303314
0.02225	0.0456867
0.02250	0.0833399
0.02275	0.0741369
0.02300	0.0366278
0.02325	0.0316981
0.02350	0.0493371
0.02375	0.0127823
0.02400	0.0374240
0.02425	0.0690792
0.02450	0.0119273
0.02475	0.0294153
0.02500	0.0437029
0.02525	0.0368131
0.02550	0.0254925
0.02575	0.0157368
0.02600	0.0125396
0.02625	0.1044020
0.02650	0.0603309
0.02675	0.0726009
0.02700	0.1419510
0.02725	0.1356330
0.02750	0.1365770
0.02775	0.1200860
0.02800	0.0772155
0.02825	0.1022230
0.02850	0.1194120
0.02875	0.0530493
0.02900	0.0741733
0.02925	0.0376754
0.02950	0.0623343
0.02975	0.0742398
0.03000	0.0515093
0.03025	0.0660290
0.03050	0.0785027
0.03075	0.0366043
0.03100	0.0739543
0.03125	0.0820204
0.03150	0.0386928
0.03175	0.0477208
0.03200	0.1225920
0.03225	0.0807258
0.03250	0.0764505
0.03275	0.1399690
0.03300	0.1494540
0.03325	0.1381610
0.03350	0.1239910
0.03375	0.1873540
0.03400	0.1730510
0.03425	0.1816040
0.03450	0.2290390
0.03475	0.1688780
0.03500	0.2071930
0.03525	0.2162240
0.03550	0.2269640
0.03575	0.1745330
0.03600	0.1723180
0.03625	0.1647830
0.03650	0.1488160
0.03675	0.1679610
0.03700	0.1716110
0.03725	0.1497030
0.03750	0.1445890
0.03775	0.1502050
0.03800	0.1315090
0.03825	0.1066820
0.03850	0.1042640
0.03875	0.1147700
0.03900	0.0698919
0.03925	0.0695628
0.03950	0.0560773
0.03975	0.0850309
0.04000	0.1023020
0.04025	0.1197350
0.04050	0.0462942
0.04075	0.0913239
0.04100	0.0712983
0.04125	0.0819581
0.04150	0.0541485
0.04175	0.1000810
0.04200	0.0742188
0.04225	0.1716230
0.04250	0.1358150
0.04275	0.0896527
0.04300	0.1531120
0.04325	0.1411100
0.04350	0.1623880
0.04375	0.1345840
0.04400	0.1381270
0.04425	0.1447770
0.04450	0.1745170
0.04475	0.1730930
0.04500	0.1364440
0.04525	0.1378540
0.04550	0.1602520
0.04575	0.1596030
0.04600	0.1582270
0.04625	0.1697390
0.04650	0.1605460
0.04675	0.1490260
0.04700	0.1546170
0.04725	0.1466830
0.04750	0.1233080
0.04775	0.1962710
0.04800	0.1130400
0.04825	0.2484490
0.04850	0.1905210
0.04875	0.1710660
0.04900	0.1900170
0.04925	0.1981020
0.04950	0.2661630
0.04975	0.2523670
0.05000	0.2736930
0.05025	0.2681920
0.05050	0.3052380
0.05075	0.2555400
0.05100	0.2859570
0.05125	0.2445020
0.05150	0.2172740
0.05175	0.2669800
0.05200	0.2785370
0.05225	0.2320360
0.05250	0.3094380
0.05275	0.2354550
0.05300	0.2881180
0.05325	0.2541710
0.05350	0.2403240
0.05375	0.2163870
0.05400	0.2145800
0.05425	0.2036720
0.05450	0.1937730
0.05475	0.2098500
0.05500	0.2011130
0.05525	0.1765210
0.05550	0.2065390
0.05575	0.1519280
0.05600	0.1567120
0.05625	0.0935403
0.05650	0.1830360
0.05675	0.1920860
0.05700	0.1030090
0.05725	0.1768600
0.05750	0.1291050
0.05775	0.1958420
0.05800	0.2053450
0.05825	0.1708920
0.05850	0.1700960
0.05875	0.2350200
0.05900	0.1696570
0.05925	0.1967200
0.05950	0.2316690
0.05975	0.2477730
0.06000	0.2327400
0.06025	0.2464810
0.06050	0.2923190
0.06075	0.2751380
0.06100	0.3061340
0.06125	0.2980750
0.06150	0.3035030
0.06175	0.2931540
0.06200	0.2708060
0.06225	0.2812100
0.06250	0.2955580
0.06275	0.2573570
0.06300	0.2803760
0.06325	0.2763200
0.06350	0.2775950
0.06375	0.2877120
0.06400	0.3201700
0.06425	0.3056920
0.06450	0.2691000
0.06475	0.2897170
0.06500	0.2231730
0.06525	0.3065300
0.06550	0.2573020
0.06575	0.3215910
0.06600	0.3078380
0.06625	0.3332370
0.06650	0.3437980
0.06675	0.3026390
0.06700	0.3582360
0.06725	0.3381140
0.06750	0.3173600
0.06775	0.4000750
0.06800	0.3496750
0.06825	0.3678600
0.06850	0.3262010
0.06875	0.3234780
0.06900	0.3159760
0.06925	0.3265580
0.06950	0.3467890
0.06975	0.3450990
0.07000	0.3406530
0.07025	0.3121030
0.07050	0.2869560
0.07075	0.2646150
0.07100	0.2997130
0.07125	0.2593470
0.07150	0.2367240
0.07175	0.2706710
0.07200	0.2514370
0.07225	0.2844880
0.07250	0.2239080
0.07275	0.2023980
0.07300	0.1768710
0.07325	0.2371530
0.07350	0.3057110
0.07375	0.2339630
0.07400	0.2425540
0.07425	0.2823040
0.07450	0.2899820
0.07475	0.2874340
0.07500	0.3057560
0.07525	0.3046260
0.07550	0.3372020
0.07575	0.3356550
0.07600	0.3529810
0.07625	0.3912130
0.07650	0.4002850
0.07675	0.4185220
0.07700	0.3753270
0.07725	0.4193380
0.07750	0.4295170
0.07775	0.3985940
0.07800	0.3936870
0.07825	0.3950810
0.07850	0.4295220
0.07875	0.3981040
0.07900	0.3868930
0.07925	0.4400580
0.07950	0.4146200
0.07975	0.4067070
0.08000	0.4039260
0.08025	0.3766120
0.08050	0.3988040
0.08075	0.4014110
0.08100	0.4165190
0.08125	0.3599720
0.08150	0.4037900
0.08175	0.4012300
0.08200	0.4337060
0.08225	0.4029040
0.08250	0.4107760
0.08275	0.3824720
0.08300	0.4149000
0.08325	0.4572000
0.08350	0.4359870
0.08375	0.4159140
0.08400	0.4222030
0.08425	0.4485300
0.08450	0.4238370
0.08475	0.4471780
0.08500	0.4357280
0.08525	0.4440680
0.08550	0.4520780
0.08575	0.4443780
0.08600	0.4151280
0.08625	0.3873270
0.08650	0.3869540
0.08675	0.4282810
0.08700	0.4276100
0.08725	0.4081800
0.08750	0.4122420
0.08775	0.3688150
0.08800	0.4089590
0.08825	0.4064740
0.08850	0.3837360
0.08875	0.3205740
0.08900	0.4302340
0.08925	0.4370710
0.08950	0.4345090
0.08975	0.3700570
0.09000	0.3752980
0.09025	0.3307390
0.09050	0.3970810
0.09075	0.4065470
0.09100	0.3992770
0.09125	0.4282240
0.09150	0.4523710
0.09175	0.4495290
0.09200	0.4637460
0.09225	0.4715650
0.09250	0.5048240
0.09275	0.5215320
0.09300	0.5240840
0.09325	0.5730600
0.09350	0.5151410
0.09375	0.5808420
0.09400	0.5562930
0.09425	0.5123440
0.09450	0.5927100
0.09475	0.6176870
0.09500	0.5520170
0.09525	0.5677670
0.09550	0.5734200
0.09575	0.5104620
0.09600	0.5264660
0.09625	0.5549880
0.09650	0.5456430
0.09675	0.5775580
0.09700	0.4988890
0.09725	0.4888770
0.09750	0.5008100
0.09775	0.4898230
0.09800	0.5502280
0.09825	0.5259550
0.09850	0.5025810
0.09875	0.5171170
0.09900	0.5274220
0.09925	0.5209210
0.09950	0.5124970
0.09975	0.5173660
0.10000	0.5272010
0.10025	0.5313570
0.10050	0.5261400
0.10075	0.5444380
0.10100	0.5414130
0.10125	0.5847560
0.10150	0.5713210
0.10175	0.5602980
0.10200	0.5901140
0.10225	0.5113750
0.10250	0.5391130
