0.00000	0.0266701
0.00025	0.0406989
0.00050	0.0514966
0.00075	0.0538470
0.00100	0.0622672
0.00125	0.1005580
0.00150	0.0844342
0.00175	0.0848846
0.00200	0.1227660
0.00225	0.0497346
0.00250	0.1209550
0.00275	0.0969605
0.00300	0.0723458
0.00325	0.1339220
0.00350	0.1046540
0.00375	0.0917883
0.00400	0.0978788
0.00425	0.0508913
0.00450	0.0279157
0.00475	0.0807047
0.00500	0.1093500
0.00525	0.0358357
0.00550	0.0709290
0.00575	0.0518583
0.00600	0.0218025
0.00625	0.0196523
0.00650	0.0109719
0.00675	0.0133888
0.00700	0.0170107
0.00725	0.0557889
0.00750	0.0205250
0.00775	0.0568354
0.00800	0.0377444
0.00825	0.0373910
0.00850	0.0442214
0.00875	0.0494836
0.00900	0.0608212
0.00925	0.0321106
0.00950	0.0460042
0.00975	0.0398117
0.01000	0.0662281
0.01025	0.0379953
0.01050	0.0627822
0.01075	0.0203971
0.01100	0.0225050
0.01125	0.0594972
0.01150	0.0672165
0.01175	0.0770840
0.01200	0.0267843
0.01225	-0.0352178
0.01250	0.0440540
0.01275	-0.0349793
0.01300	0.0078755
0.01325	-0.0218626
0.01350	-0.0357396
0.01375	-0.0506944
0.01400	-0.0482819
0.01425	-0.0802105
0.01450	-0.0288903
0.01475	-0.0138500
0.01500	-0.0387880
0.01525	-0.0084024
0.01550	-0.0083361
0.01575	0.0185282
0.01600	0.0382928
0.01625	0.0380803
0.01650	0.0502714
0.01675	0.0639021
0.01700	0.0809433
0.01725	0.0728436
0.01750	0.0886762
0.01775	0.1214190
0.01800	0.0629285
0.01825	0.1683370
0.01850	0.1639650
0.01875	0.1075850
0.01900	0.1059700
0.01925	0.1056520
0.01950	0.1352960
0.01975	0.1527790
0.02000	0.1092750
0.02025	0.1098310
0.02050	0.0839809
0.02075	0.0840204
0.02100	0.1079860
0.02125	0.1486510
0.02150	0.0921928
0.02175	0.0985043
0.02200	0.0657037
0.02225	0.0741620
0.02250	0.0695438
0.02275	0.0888930
0.02300	0.0430485
0.02325	0.0498288
0.02350	0.0668530
0.02375	0.0624114
0.02400	0.0735371
0.02425	0.0708445
0.02450	0.0819750
0.02475	0.0856888
0.02500	0.0819109
0.02525	0.0917118
0.02550	0.0763633
0.02575	0.0660017
0.02600	0.0862623
0.02625	0.0518247
0.02650	0.0680026
0.02675	0.0794724
0.02700	0.0691501
0.02725	0.1131160
0.02750	0.0678939
0.02775	0.1071610
0.02800	0.0205826
0.02825	0.0970195
0.02850	0.0331588
0.02875	0.0496352
0.02900	0.0137342
0.02925	0.0119476
0.02950	0.0035193
0.02975	0.0624258
0.03000	0.0249386
0.03025	0.0108816
0.03050	-0.0094562
0.03075	0.0194546
0.03100	0.0447518
0.03125	0.0518725
